target_id,year,price,price_se,lprice,lprice_se,target_X,target_Y,outer_radius_used,inner_radius_used,outer_obs_used,inner_obs_used
10119,2018,1353.44738810445,169.241998540248,7.21041023730104,0.117823146431844,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,453,21
10119,2019,1481.58678570075,22.959221475513,7.30086894491366,0.0153775304005946,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,293,34
10119,2020,1523.16567277001,446.963449457125,7.32854612752397,0.257308236337865,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,211,23
10119,2021,818.956213997274,1030.90427110286,6.70803061966109,0.814834882108153,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,215,35
10119,2022,5387.56331789291,536.494931111995,8.59184848708408,0.094928520970475,798763.649084621,5829252.65794627,0.514599072872772,0.416423042349946,347,7
10178,2007,480.492557838001,8.41895510666711,6.17481173991996,0.0173697780571845,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,393,16
10178,2008,526.385454965123,13.0694353645973,6.26603374848408,0.0245254188716075,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,298,33
10178,2009,601.216263981895,11.4514815688347,6.39895471004433,0.0188680651658317,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,375,33
10178,2010,707.500963711051,21.0084093223871,6.56173899165223,0.0292615001095135,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,275,71
10178,2011,554.91827473397,27.0801912389145,6.3188208501721,0.0476469617704412,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,383,30
10178,2012,534.160875965713,21.0676452683915,6.28069705944215,0.0386827195298909,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,497,54
10178,2013,570.124975029487,28.9703802056525,6.34585559123355,0.0495651849221511,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,334,35
10178,2014,558.714569180691,6.19412890380761,6.32563873305493,0.0110253887228012,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,596,30
10178,2015,760.214723380327,19.7638492481491,6.63360092413967,0.0256655241775052,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,280,37
10178,2016,852.048252497785,22.7076509719577,6.74764315961272,0.0263017203630815,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,264,29
10178,2017,949.746967056811,3.83689195554939,6.85619559865049,0.00403177114607941,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,294,27
10178,2018,875.992185728395,1.5943146944187,6.77535717049523,0.00181835596691388,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,235,25
10178,2019,736.943739990708,20.5447221386199,6.60251155276363,0.0274967529914581,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,294,27
10178,2020,1061.67700267518,0.954475625566829,6.96760501493458,0.000898622491361221,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,178,35
10178,2021,990.141346691039,11.6006950086403,6.89784770737273,0.0116480977143437,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,239,14
10178,2022,1073.17563329995,45.8819006305173,6.97837741357879,0.0418647088988589,799168.784984217,5828252.18125981,0.918523618596529,0.0660779437504288,65,4
10179,2007,407.453523866075,59.0989953300708,6.00992687431412,0.135443720978698,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,387,29
10179,2008,436.315839328289,50.1418452530843,6.07836638322556,0.108783535339832,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,275,31
10179,2009,435.660851250061,14.0807817608966,6.07686407655041,0.0318091924628443,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,196,34
10179,2010,288.129429824965,52.6204909754148,5.66340978829638,0.167739049852886,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,333,43
10179,2011,304.795044965582,9.18821431110842,5.71963956700575,0.0297001030757949,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,369,23
10179,2012,544.395309871488,23.554859809946,6.29967565551516,0.0423580299234452,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,249,34
10179,2013,527.211939770299,117.557951738385,6.26760263044759,0.201290865344263,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,588,25
10179,2014,564.700337214614,70.6341928535961,6.33629521383571,0.117856465341621,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,361,19
10179,2015,1059.1710574528,337.232670767568,6.96524185989702,0.276413585210246,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,351,28
10179,2016,658.763842644506,103.027324867862,6.49036511313689,0.145307346606178,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,263,25
10179,2017,919.619354270914,250.551609143851,6.82395983906916,0.240945300624503,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,359,52
10179,2018,1160.93562532036,11.269167033538,7.0569815325468,0.00966015982866386,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,289,27
10179,2019,1240.59842947383,54.4310825509713,7.12334914659741,0.0429396164849037,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,188,34
10179,2020,1583.89063916906,129.718491650425,7.36763952906231,0.0787174990597193,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,325,35
10179,2021,748.474988400783,107.609780684309,6.61803778767115,0.134331612872526,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,317,39
10179,2022,2072.94668673202,920.234249724951,7.63672639417551,0.367365565059784,799737.426932463,5827295.99048337,0.634304701807404,0.392876387519859,150,22
10243,2007,365.79869987915,1.16525460137012,5.90208318176551,0.00318044479115237,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,284,29
10243,2008,375.418726418981,31.4839163747227,5.92804200681603,0.0805319431169568,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,467,78
10243,2009,410.605998461039,11.7930515210974,6.01763411349186,0.0283163698023456,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,285,45
10243,2010,490.906784579625,0.300755546138475,6.19625426166442,0.000612465469598395,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,270,39
10243,2011,389.372440319413,16.2390024119317,5.96453631570159,0.0408593480397281,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,246,29
10243,2012,572.762158180471,12.151916304097,6.35047054883501,0.0209944063857867,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,248,32
10243,2013,560.900305647994,7.52266962645672,6.32954318143836,0.0133226349290633,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,288,25
10243,2014,624.142415785749,13.3240399840701,6.43637857275471,0.0211230844931949,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,250,28
10243,2015,680.112085990146,12.0220200817897,6.52225761692525,0.0175221148182593,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,300,26
10243,2016,675.041800881658,16.9319586852247,6.5147746161872,0.0247734190104592,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,327,26
10243,2017,744.639813931389,29.4330632048777,6.61290063023663,0.0387653954274614,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,400,19
10243,2018,1067.42241309399,24.1595801242916,6.973002061519,0.0223812314098785,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,90,26
10243,2019,1151.84928496772,89.0196783692138,7.0491240036759,0.0744431863783425,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,367,29
10243,2020,1103.13107307538,47.99939334337,7.00590784544396,0.0425919073483741,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,586,24
10243,2021,1108.70001705521,7.33444343120323,7.01094345216137,0.00659356887520208,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,302,32
10243,2022,947.656366312401,44.5472438566355,6.85399195374943,0.0459363846606253,801244.175942023,5827425.06996931,0.899345327671112,0.125219660688278,290,13
10245,2007,389.052750646908,13.0262382255127,5.96371494020093,0.032933618848904,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,359,38
10245,2008,398.745803271994,18.8558373591995,5.98832412933394,0.0462038359413194,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,407,47
10245,2009,422.862955607467,22.6514563387342,6.04704814453732,0.05218145189788,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,370,29
10245,2010,373.455555150155,8.73059815863098,5.92279900191042,0.0231088003247272,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,361,39
10245,2011,462.805739707875,28.0707870116353,6.13730739737718,0.0588852257163334,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,350,27
10245,2012,562.883397429108,4.49892630900547,6.33307249732743,0.00796087147448241,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,323,25
10245,2013,520.880212335532,15.3551912910118,6.25552009657622,0.0290531539511136,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,230,39
10245,2014,522.981393231056,50.8542067366891,6.25954588643598,0.0927970576540468,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,304,37
10245,2015,580.210387673369,35.6455131412123,6.36339077513505,0.0596222337841685,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,340,22
10245,2016,813.882039196116,27.5094559371139,6.70181544050886,0.0332416226017371,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,269,26
10245,2017,750.970563946412,36.8671144330915,6.62136645518559,0.0479256215488604,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,378,35
10245,2018,871.155776119895,66.0395615990391,6.76982080830081,0.0730709236287517,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,312,32
10245,2019,942.902950555633,8.52240531679524,6.84896336170168,0.00899787305806222,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,315,45
10245,2020,1106.00971762736,4.76924158774818,7.0085139683252,0.00430284491787664,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,270,13
10245,2021,927.982361469418,3.74611103339839,6.8330127255683,0.00402870815369031,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,323,32
10245,2022,846.055206183321,101.774971440268,6.74058461301301,0.113590735667104,803001.465692459,5826218.34859058,1.01801298557207,0.263591207351752,89,14
10247,2007,339.063988950096,57.7050177349927,5.82618884753279,0.157165416674827,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,327,31
10247,2008,395.45716006531,13.9170591760209,5.98004246292191,0.0345872362690416,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,420,34
10247,2009,439.452514085507,12.0672398556162,6.08552966597622,0.0270894577313252,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,315,49
10247,2010,448.229013672634,58.9656924926031,6.10530429303481,0.123590672662353,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,255,28
10247,2011,323.884202375638,66.1710056282344,5.78038605183451,0.185902236254943,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,315,30
10247,2012,535.273323902284,32.5350925016494,6.28277750223695,0.0590065645239302,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,405,46
10247,2013,490.827405950285,65.105339957564,6.19609255062231,0.124554775714559,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,362,36
10247,2014,722.62526953016,40.1478820530125,6.58289078839016,0.0540698875262766,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,351,31
10247,2015,1030.53088505289,35.2023362851401,6.93782937082064,0.033588941175563,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,112,22
10247,2016,1082.75170529819,63.2356519080647,6.98726095506297,0.0567609100446335,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,381,40
10247,2017,784.173181611519,70.4467925128583,6.66462989086937,0.0860270045508959,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,289,30
10247,2018,917.471120474585,31.9600853806535,6.82162110311136,0.0342419714937435,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,353,38
10247,2019,1024.55300702581,336.368187233084,6.93201170575078,0.28390539240199,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,363,20
10247,2020,657.612019624318,80.2273679737129,6.48861512159245,0.115111047341764,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,191,30
10247,2021,408.604661037282,96.8152276936569,6.01274808965395,0.212641456981216,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,304,25
10247,2022,815.275315835068,208.364389317755,6.7035258670362,0.227594026212668,802988.737799944,5827922.68744349,0.658849853173171,0.413498115418064,257,10
10249,2007,387.6561770415,16.6403725417936,5.96011880512205,0.0420298371901998,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,291,14
10249,2008,368.238804361032,7.96787957328553,5.90873165260232,0.0214070310773159,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,314,32
10249,2009,479.479204229504,6.99777575521944,6.17270052368437,0.0144890592162692,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,131,37
10249,2010,583.365834633703,45.8079007276851,6.36881449321226,0.0755929341911736,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,453,30
10249,2011,367.050830872425,11.795051748936,5.90550034220339,0.0316291380176944,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,274,32
10249,2012,383.419137024307,16.4236402971524,5.94912874335729,0.0419426697873065,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,384,18
10249,2013,510.353405610218,4.3331878586157,6.23510343791477,0.00845472113218518,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,329,32
10249,2014,504.322321944171,147.895338424625,6.2232155913277,0.257162749809938,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,414,35
10249,2015,568.804422684292,4.76913550958579,6.34353665392345,0.00834953631105723,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,341,41
10249,2016,907.336917246643,326.039983983441,6.81051384447669,0.306997290185277,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,341,9
10249,2017,805.884953219381,19.2255548569202,6.69194099437738,0.0235763321703013,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,372,48
10249,2018,1392.47676737746,44.8860098497762,7.23883928755271,0.0317260212420778,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,341,43
10249,2019,1064.22025767804,22.2059065812164,6.96999765757406,0.0206511823896063,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,351,39
10249,2020,627.292986243117,184.847526823748,6.44141371417476,0.258259656665093,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,90,32
10249,2021,686.082579072055,107.168322113685,6.53099799813713,0.145141568393273,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,316,24
10249,2022,2022.65231400976,99.0654271957929,7.61216495586698,0.0478163390051134,801347.997487312,5828673.57705422,0.629796927971683,0.348925471949542,258,34
10315,2007,315.021661017385,0.181110404381059,5.75264140159598,0.000574748930839662,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,337,21
10315,2008,325.636973889777,20.0318204567343,5.7857831838539,0.059697890982237,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,280,24
10315,2009,304.161454913633,3.63973046106736,5.71755866211122,0.01189541040603,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,385,20
10315,2010,317.631642117243,7.99351292340475,5.76089235324299,0.0248545353970379,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,339,24
10315,2011,318.826136211765,5.78063806736401,5.76464592665401,0.0179685978301786,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,221,50
10315,2012,376.018901700446,14.0970270278922,5.92963941260629,0.0368045354960273,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,376,15
10315,2013,363.052782764596,11.3896134505191,5.89454823075927,0.0308897451873023,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,248,44
10315,2014,418.210592802008,17.0580175533774,6.03598511618596,0.0399782194009413,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,568,21
10315,2015,411.081332047373,6.30042813978804,6.01879108311207,0.0152102119350112,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,308,47
10315,2016,421.175274117543,6.86544003886013,6.04304907511207,0.0161692424791366,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,96,40
10315,2017,529.20644210814,5.22197665439114,6.27137860546251,0.00981919416808274,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,317,16
10315,2018,535.531298517229,27.820673717422,6.28325933545757,0.0506452700511593,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,188,22
10315,2019,579.954309754798,31.1989415115061,6.36294932415262,0.0523984239719134,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,387,82
10315,2020,601.835290247942,0.450593074941821,6.39998380363305,0.00074841819222904,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,385,39
10315,2021,494.893940332581,37.9866193894559,6.20434347765694,0.0739538308190708,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,360,12
10315,2022,642.821550151159,7.57107430029942,6.46586715873879,0.0117090594112294,806429.181774487,5827313.90788238,0.961880640418011,0.101250451592337,205,23
10317,2007,407.751084412946,27.0981785169414,6.01065690100205,0.0643425480337503,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,260,38
10317,2008,371.864939185402,18.6229855199829,5.91853072164256,0.0488663245095992,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,346,43
10317,2009,396.541523006554,19.1242311099085,5.98278075944182,0.0471007021782761,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,348,41
10317,2010,411.183930334893,19.1360753676737,6.01904063345244,0.0454884977644642,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,210,25
10317,2011,389.797056391624,18.1166368857596,5.96562623545856,0.0454293804838502,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,390,21
10317,2012,539.068275956782,21.7880564650878,6.28984223442075,0.0396225463651758,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,250,36
10317,2013,546.115605700668,3.63917627792068,6.30283068538534,0.00664164247206661,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,322,30
10317,2014,530.717937359693,52.4122337806815,6.27423068869679,0.0941797508447028,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,250,69
10317,2015,1392.01149815875,158.399206595314,7.23850510103176,0.107770044592035,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,233,18
10317,2016,646.458805615812,7.3947545025278,6.47150947710336,0.0113739350891702,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,201,21
10317,2017,730.109373307552,85.5161934179521,6.59319434936828,0.110761035978407,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,249,31
10317,2018,913.312573108132,15.278900498135,6.81707818028209,0.0165907132739215,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,225,47
10317,2019,778.055808582252,67.4806599958922,6.65679825500189,0.0831730449649877,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,363,22
10317,2020,602.022458745759,27.2041139141325,6.40029475149958,0.0441966512465161,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,361,28
10317,2021,564.412520749011,161.951584592823,6.33578540390873,0.252266007705099,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,273,22
10317,2022,2208.50540356214,653.444356305991,7.70007127774499,0.259187128013318,804737.869669866,5825893.24028661,1.4168230935257,0.583914580943657,719,8
10318,2007,466.406744038322,1.2495775095461,6.14505809470516,0.00267557577433704,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,359,51
10318,2008,467.860767287547,13.246284642544,6.14817074585818,0.0279190606697369,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,333,52
10318,2009,501.289031092064,24.0638195734692,6.2171828431046,0.0468872902370911,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,440,17
10318,2010,452.655188385162,2.78335289654524,6.11513066210068,0.0061301196600386,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,346,32
10318,2011,495.744454941492,12.0635287277005,6.20606058214621,0.0240428090748073,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,439,24
10318,2012,586.511170009655,20.9433062832738,6.37419171311193,0.0350855231515979,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,260,32
10318,2013,711.177255412165,29.8683647430269,6.56692170310924,0.0411404859532926,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,281,24
10318,2014,711.197467142276,70.3834873929341,6.56695012280735,0.0943686103459435,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,310,54
10318,2015,778.908568183788,105.661778796041,6.65789366822974,0.127208375254237,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,127,17
10318,2016,727.27306061911,14.2711250681446,6.58930200621477,0.0194327431862786,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,289,34
10318,2017,729.08520363444,2.60118713997872,6.59179060259252,0.00356139166353285,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,317,30
10318,2018,786.287129734094,0.351721033859803,6.66732203072679,0.000447218806328574,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,319,32
10318,2019,771.613279943236,65.543057630861,6.64848349180005,0.0815273444902547,807549.940799713,5824585.03845153,1.49457054382007,0.290854713437692,262,32
